order_id,customer_id,region_code,product_id,category,product_rating,timestamp,order_value,discount_pct,is_cod,quantity,delivery_distance_km,device_age_days,session_hour,browser_family,signup_date,customer_age_days,previous_orders,previous_returns,return_rate_90d,orders_last_30d,category_return_rate,_latent_propensity,returned,split
8343,940,north,111,sports_fitness,3.25,2026-05-16 16:26:38,981.49,0.148,True,1,130.7,336,7,chrome,2025-08-31,258,6,0,0.0,2,0.20930232558139536,0.06433035188877916,0,train
8176,1007,east,92,books_stationery,2.79,2026-05-16 17:24:58,1373.39,0.2278,False,3,60.6,399,3,in_app_webview,2026-05-12,4,0,0,0.18,0,0.0985663082437276,0.10810622200851311,0,train
1056,944,south,104,books_stationery,4.11,2026-05-16 17:28:47,862.28,0.1951,True,2,201.7,1146,19,chrome,2025-08-06,283,3,0,0.0,0,0.09838998211091235,0.0690197180340832,0,train
7262,897,central,30,footwear,3.84,2026-05-16 17:39:28,1023.4,0.0722,False,1,65.3,572,19,chrome,2025-09-01,257,3,0,0.0,1,0.17328519855595667,0.09004610722711573,0,train
2157,1013,central,75,beauty_personal_care,3.89,2026-05-16 20:29:58,514.54,0.031,True,1,158.8,84,4,in_app_webview,2025-02-17,453,4,0,0.0,0,0.09124087591240876,0.03918806393185769,0,train
5049,747,east,89,mobile_electronics,3.12,2026-05-16 20:56:37,56199.06,0.1815,False,3,57.7,1470,6,safari,2025-09-18,240,7,0,0.0,1,0.3891891891891892,0.5282693890087534,0,train
3251,598,central,66,beauty_personal_care,3.31,2026-05-16 21:07:16,680.62,0.1621,True,2,228.4,574,14,firefox,2026-03-21,56,1,0,0.0,1,0.09107468123861566,0.06150447265619027,0,train
7790,1068,west,108,sports_fitness,3.89,2026-05-16 21:28:23,3096.72,0.0162,False,3,184.9,166,15,firefox,2025-12-08,159,2,1,0.5,0,0.20892857142857144,0.19912357152255722,0,train
6505,478,south,116,sports_fitness,3.73,2026-05-16 23:14:04,854.46,0.0223,True,1,271.3,1101,12,chrome,2024-09-01,622,1,0,0.0,0,0.20855614973262032,0.11822309050545897,0,train
2564,472,central,30,footwear,3.84,2026-05-16 23:34:30,3249.65,0.1195,True,3,184.0,1033,3,in_app_webview,2026-04-08,38,2,0,0.0,2,0.17297297297297298,0.23678039222501662,0,train
9132,525,north,2,fashion_apparel,3.57,2026-05-16 23:51:02,1298.34,0.0269,False,1,88.8,1278,18,firefox,2025-04-12,399,4,0,0.0,0,0.1546572934973638,0.023616632711878843,0,train
9772,303,east,39,electronics_accessories,4.37,2026-05-16 23:53:19,847.48,0.2181,True,2,110.3,1301,18,safari,2024-08-26,628,5,0,0.0,1,0.11623616236162361,0.05630517822264723,0,train
5951,87,central,73,beauty_personal_care,3.84,2026-05-17 00:58:29,755.84,0.1495,False,1,284.3,659,2,chrome,2024-10-30,564,3,0,0.0,2,0.09090909090909091,0.04349737607907976,0,train
9034,368,west,33,electronics_accessories,3.79,2026-05-17 01:16:07,2962.63,0.1565,True,2,228.9,707,1,safari,2025-04-10,402,8,0,0.0,2,0.11602209944751381,0.255510300057999,0,train
5736,1297,central,114,sports_fitness,3.73,2026-05-17 01:53:19,2571.28,0.1522,True,2,137.4,750,5,edge,2025-03-02,441,1,0,0.0,0,0.20818505338078291,0.13280671311292655,0,train
1520,1426,north,23,footwear,3.89,2026-05-17 02:44:18,1815.49,0.2602,False,1,490.3,262,18,edge,2026-04-16,31,2,0,0.0,2,0.17266187050359713,0.24741276166451986,0,train
3398,282,south,37,electronics_accessories,4.49,2026-05-17 04:56:06,478.07,0.1836,False,1,455.2,973,1,chrome,2025-08-15,275,7,0,0.0,3,0.11580882352941177,0.1763916143850655,1,train
490,1040,east,7,fashion_apparel,3.99,2026-05-17 05:11:18,498.8,0.0951,False,1,103.3,604,9,in_app_webview,2026-04-25,22,1,1,1.0,1,0.1543859649122807,0.18168122055741673,0,train
3020,407,south,88,mobile_electronics,4.14,2026-05-17 05:39:20,18858.37,0.0647,True,1,221.2,1296,10,chrome,2025-07-07,314,5,0,0.0,2,0.38848920863309355,0.772262800210607,0,train
2118,739,east,97,books_stationery,4.27,2026-05-17 05:41:43,1149.99,0.0396,True,3,145.1,1064,20,safari,2026-02-18,88,3,1,0.3333333333333333,1,0.09821428571428571,0.11656666802333115,1,train
2557,526,east,70,beauty_personal_care,4.79,2026-05-17 07:20:29,875.04,0.0967,False,2,154.8,1016,2,safari,2025-04-06,406,3,0,0.0,0,0.09074410163339383,0.06015812948208872,0,train
2044,109,south,77,mobile_electronics,3.98,2026-05-17 07:31:26,25540.96,0.1488,False,2,276.6,433,22,in_app_webview,2025-08-04,286,2,0,0.0,1,0.3877917414721723,0.281287081569534,0,train
3719,7,central,25,footwear,5.0,2026-05-17 07:59:30,2082.51,0.0463,False,1,105.8,876,23,firefox,2024-10-21,573,8,0,0.0,1,0.17235188509874327,0.16017531678875493,0,train
587,1251,south,22,footwear,4.66,2026-05-17 08:17:18,4031.38,0.0833,False,2,388.5,1228,15,in_app_webview,2025-02-14,457,2,0,0.0,1,0.17204301075268819,0.18739368234762438,0,train
7925,135,east,2,fashion_apparel,3.57,2026-05-17 08:35:55,3330.55,0.2492,False,3,121.4,5,10,chrome,2026-04-01,46,0,0,0.18,0,0.15411558669001751,0.12573007876871736,1,train
3117,713,west,18,footwear,3.82,2026-05-17 08:58:59,3371.2,0.1684,True,3,511.2,374,17,in_app_webview,2026-02-10,96,4,2,0.5,1,0.17173524150268335,0.24156905416212673,1,train
7349,191,west,81,mobile_electronics,4.29,2026-05-17 09:49:19,13943.35,0.1588,True,1,167.6,1493,18,chrome,2026-01-08,129,1,0,0.0,0,0.3870967741935484,0.5226928790949527,0,train
5544,172,east,22,footwear,4.66,2026-05-17 09:50:38,3772.65,0.2446,False,2,442.4,1383,2,safari,2024-10-24,570,6,0,0.0,1,0.1732142857142857,0.17147164418935312,0,train
503,623,east,93,books_stationery,3.25,2026-05-17 10:15:37,746.18,0.0653,True,2,243.3,1041,21,safari,2024-12-19,514,4,0,0.0,0,0.09982174688057041,0.170610595025666,0,train
8458,71,north,107,sports_fitness,4.07,2026-05-17 11:20:07,2362.76,0.2808,False,2,239.6,1478,2,chrome,2026-04-02,45,1,0,0.0,1,0.20781527531083482,0.25536334195823845,0,train
5746,431,north,53,home_kitchen,3.53,2026-05-17 12:04:01,3582.51,0.0851,True,3,195.5,11,19,safari,2024-10-20,574,7,3,0.5,1,0.19480519480519481,0.2493946144571702,0,train
3392,11,south,113,sports_fitness,3.68,2026-05-17 12:12:15,3770.91,0.0789,False,2,174.6,97,13,chrome,2025-09-14,245,2,0,0.0,0,0.2074468085106383,0.0700634398970198,0,train
7861,946,central,9,fashion_apparel,5.0,2026-05-17 13:15:23,576.15,0.1943,False,1,221.9,492,21,in_app_webview,2024-11-15,548,4,1,0.0,0,0.1555944055944056,0.07531683407304438,0,train
6701,677,north,65,beauty_personal_care,3.51,2026-05-17 13:37:33,513.96,0.1182,False,1,309.2,1478,7,chrome,2025-10-24,205,9,5,0.5,5,0.09057971014492754,0.044451864083876566,0,train
6388,546,central,35,electronics_accessories,2.93,2026-05-17 14:01:51,3701.38,0.0778,False,3,147.3,772,17,safari,2024-09-27,597,3,0,0.0,1,0.11743119266055047,0.20292535200401987,1,train
4454,216,central,65,beauty_personal_care,3.51,2026-05-17 14:36:04,1882.72,0.0674,False,3,221.4,470,19,safari,2025-03-09,434,3,0,0.0,0,0.09041591320072333,0.04031303858051644,0,train
8811,1101,central,28,footwear,3.16,2026-05-17 15:47:35,4063.54,0.0715,False,2,241.0,461,5,in_app_webview,2025-08-10,280,5,2,0.0,1,0.17290552584670232,0.10278320104931624,0,train
3436,677,north,111,sports_fitness,3.25,2026-05-17 15:56:33,720.75,0.2445,True,1,441.1,901,10,safari,2025-10-24,205,10,5,0.4444444444444444,6,0.20707964601769913,0.10433514500122663,0,train
5678,1186,east,8,fashion_apparel,3.9,2026-05-17 16:17:31,913.66,0.0508,True,1,132.0,1340,21,safari,2025-04-04,408,4,1,0.25,2,0.15532286212914484,0.08480807595061357,0,train
1386,1436,south,53,home_kitchen,3.53,2026-05-17 16:42:16,892.99,0.1635,True,1,297.4,1345,2,edge,2024-11-02,561,2,0,0.0,1,0.19444444444444445,0.16154496693476308,0,train
6227,780,west,113,sports_fitness,3.68,2026-05-17 17:03:08,4514.26,0.1512,True,3,286.7,1394,6,safari,2026-05-12,5,0,0,0.18,0,0.2067137809187279,0.2424448998288317,1,train
5975,242,west,85,mobile_electronics,4.19,2026-05-17 18:08:02,43372.38,0.0374,False,2,410.3,900,20,in_app_webview,2025-10-26,203,3,0,0.0,0,0.38640429338103754,0.20760314404640462,0,train
7801,79,north,71,beauty_personal_care,3.97,2026-05-17 18:53:54,991.11,0.2941,False,1,177.2,1169,11,in_app_webview,2025-10-12,217,2,0,0.0,1,0.09025270758122744,0.1755688017951371,0,train
7447,216,central,12,fashion_apparel,4.06,2026-05-17 20:35:39,1229.2,0.0556,False,1,328.1,280,20,safari,2025-03-09,434,4,0,0.0,1,0.15505226480836237,0.08633965205828227,0,train
8019,439,central,120,sports_fitness,3.13,2026-05-17 21:45:44,2872.18,0.1689,True,2,239.3,1286,18,chrome,2024-10-18,576,2,0,0.0,0,0.20811287477954143,0.13133572000253685,0,train
3334,152,north,82,mobile_electronics,4.38,2026-05-17 21:50:44,15477.0,0.0635,False,1,236.8,750,17,edge,2025-03-16,427,6,3,0.5,2,0.38571428571428573,0.16775098675027963,0,train
8426,962,south,117,sports_fitness,3.31,2026-05-17 22:57:41,2013.88,0.143,False,2,234.3,1302,18,in_app_webview,2025-06-18,333,3,0,0.0,0,0.20774647887323944,0.1751773267339919,0,train
2556,590,north,24,footwear,2.95,2026-05-18 01:59:38,4409.49,0.1286,True,2,59.1,713,10,edge,2026-05-07,11,0,0,0.18,0,0.17259786476868327,0.6015378081101761,0,train
7439,63,south,17,footwear,3.69,2026-05-18 02:40:04,2803.84,0.1114,False,2,258.6,113,10,safari,2025-05-18,365,6,2,0.25,0,0.17229129662522202,0.03302591738317341,0,train
4327,146,south,110,sports_fitness,3.64,2026-05-18 02:57:47,2797.67,0.0511,False,2,288.2,1150,3,edge,2026-05-15,3,0,0,0.18,0,0.20738137082601055,0.04935490395288061,0,train
3311,115,north,105,books_stationery,4.14,2026-05-18 02:59:32,969.09,0.0912,True,3,119.1,728,7,in_app_webview,2025-08-29,262,2,0,0.18,0,0.099644128113879,0.18347164907345234,0,train
3393,893,west,23,footwear,3.89,2026-05-18 03:29:55,2608.36,0.0836,False,1,198.8,176,18,safari,2025-09-11,249,3,0,0.0,0,0.17198581560283688,0.05512776156699661,0,train
1019,26,north,36,electronics_accessories,4.28,2026-05-18 04:21:30,2827.61,0.1034,False,2,87.9,641,7,edge,2025-12-10,159,2,1,0.0,1,0.11904761904761904,0.13578020111169653,0,train
642,137,north,8,fashion_apparel,3.9,2026-05-18 05:03:48,2698.26,0.0731,False,3,150.7,1056,19,edge,2025-11-09,190,1,1,1.0,0,0.15478260869565216,0.2217450823683399,0,train
3822,305,north,15,fashion_apparel,4.16,2026-05-18 06:48:40,3419.15,0.0394,False,3,286.8,1055,3,chrome,2025-09-26,234,3,0,0.0,1,0.1545138888888889,0.18758545168166335,0,train
5650,56,north,98,books_stationery,3.88,2026-05-18 06:52:51,709.56,0.031,True,2,472.6,1273,17,firefox,2024-09-20,605,8,2,0.3333333333333333,0,0.0994671403197158,0.061068381392461846,0,train
3787,852,west,78,mobile_electronics,3.66,2026-05-18 06:59:59,43890.67,0.1728,True,3,568.3,776,7,edge,2026-04-06,42,2,0,0.0,1,0.3850267379679144,0.559512805601899,1,train
2165,1394,central,74,beauty_personal_care,4.25,2026-05-18 07:04:49,1981.55,0.1214,False,3,64.1,379,18,in_app_webview,2026-02-21,86,4,2,0.5,1,0.09009009009009009,0.11565195657874158,0,train
3089,206,central,47,home_kitchen,3.71,2026-05-18 07:58:47,1182.46,0.0984,True,1,366.9,597,9,in_app_webview,2025-03-04,440,1,0,0.0,1,0.19408502772643252,0.17309926040908843,1,train
6035,484,west,61,beauty_personal_care,4.59,2026-05-18 08:05:48,1221.92,0.3812,True,3,433.1,556,15,chrome,2026-04-03,45,3,1,0.3333333333333333,3,0.08992805755395683,0.21286163257345153,0,train
9641,794,west,52,home_kitchen,3.59,2026-05-18 08:05:50,1025.8,0.2217,False,1,490.2,225,9,safari,2026-04-24,24,1,0,0.0,1,0.19557195571955718,0.06973762311930852,0,train
9749,272,south,40,electronics_accessories,3.53,2026-05-18 08:28:15,3870.8,0.2375,False,3,349.9,167,12,edge,2024-09-04,621,3,2,1.0,0,0.11882998171846434,0.3092835440011863,0,train
8452,932,east,73,beauty_personal_care,3.84,2026-05-18 08:49:57,2401.19,0.0604,True,3,160.7,1015,14,chrome,2026-01-20,118,4,1,0.5,0,0.08976660682226212,0.07435642671965616,0,train
4385,105,north,57,home_kitchen,4.17,2026-05-18 09:02:35,2590.88,0.1871,True,2,193.2,1292,11,edge,2026-04-03,45,0,0,0.18,0,0.19521178637200737,0.15282923706769116,0,train
6300,664,central,2,fashion_apparel,3.57,2026-05-18 09:08:56,2387.55,0.2643,False,2,271.2,140,16,chrome,2025-01-16,487,4,0,0.0,1,0.15424610051993068,0.06008355393971562,0,train
1118,1135,north,80,mobile_electronics,4.16,2026-05-18 09:30:11,23718.91,0.0831,False,2,388.1,130,4,chrome,2025-11-18,181,7,2,0.25,1,0.3861209964412811,0.367880183443077,0,train
5257,1320,west,118,sports_fitness,3.38,2026-05-18 10:57:43,2329.33,0.2372,False,2,269.0,830,7,firefox,2025-06-09,343,4,0,0.0,2,0.20701754385964913,0.06904507200244908,0,train
7856,923,north,24,footwear,2.95,2026-05-18 12:11:09,2379.38,0.0042,True,1,82.5,1141,21,chrome,2025-07-16,306,4,2,0.6666666666666666,1,0.17168141592920355,0.37068783907902136,0,train
3235,1293,west,97,books_stationery,4.27,2026-05-18 12:45:35,330.85,0.0771,True,1,151.7,983,10,safari,2025-07-14,308,3,0,0.0,0,0.09929078014184398,0.04644253870129813,0,train
9658,799,south,120,sports_fitness,3.13,2026-05-18 13:31:30,3576.87,0.1022,False,3,127.5,1161,16,firefox,2025-04-10,403,3,1,0.0,2,0.20665499124343256,0.08608574112299963,0,train
8363,467,south,93,books_stationery,3.25,2026-05-18 13:32:09,823.23,0.1316,True,2,138.3,360,5,in_app_webview,2024-12-20,514,6,3,0.0,0,0.09911504424778761,0.08767802511079595,0,train
4740,1157,north,60,home_kitchen,2.89,2026-05-18 14:06:44,5605.06,0.1322,False,3,217.8,434,2,in_app_webview,2024-11-16,548,2,0,0.0,1,0.1948529411764706,0.07858061860210472,0,train
3383,1122,south,103,books_stationery,4.6,2026-05-18 15:36:41,841.29,0.1561,True,3,558.1,102,2,in_app_webview,2024-10-20,575,3,2,0.5,0,0.0989399293286219,0.2154945274681982,0,train
1760,343,central,13,fashion_apparel,4.39,2026-05-18 15:41:34,2518.78,0.0428,True,3,394.1,218,13,firefox,2025-11-24,175,3,0,0.0,1,0.15397923875432526,0.05478155212658523,0,train
1098,1063,west,33,electronics_accessories,3.79,2026-05-18 16:39:36,3543.11,0.0209,True,3,351.1,296,17,firefox,2024-12-04,530,0,0,0.18,0,0.11861313868613138,0.22241134545872684,0,train
8127,1319,north,3,fashion_apparel,4.49,2026-05-18 17:50:44,3281.01,0.0663,False,3,443.2,1010,6,chrome,2025-07-18,304,6,1,0.2,1,0.153713298791019,0.13462976016084408,0,train
2331,612,west,3,fashion_apparel,4.49,2026-05-18 17:51:07,3042.76,0.1488,False,3,126.1,493,5,safari,2025-07-28,294,1,0,0.0,0,0.15344827586206897,0.11802345111030665,0,train
7863,344,central,54,home_kitchen,3.42,2026-05-18 18:15:47,1530.09,0.0798,False,1,256.2,1119,2,safari,2025-09-05,255,1,0,0.0,0,0.1944954128440367,0.14420417290988988,0,train
8512,1292,north,66,beauty_personal_care,3.31,2026-05-18 19:06:03,763.74,0.1685,True,2,96.5,1438,1,chrome,2026-05-18,0,0,0,0.18,0,0.08960573476702509,0.3081877538211237,0,train
7510,460,north,84,mobile_electronics,2.83,2026-05-18 19:17:12,30824.91,0.0106,False,1,410.7,658,3,safari,2024-11-05,559,2,0,0.0,1,0.38543516873889877,0.19231525428378116,1,train
5321,896,west,79,mobile_electronics,5.0,2026-05-18 20:22:07,22187.24,0.0863,False,3,273.3,330,20,chrome,2025-11-16,183,2,0,0.0,1,0.38652482269503546,0.14181808111539032,0,train
11,155,north,93,books_stationery,3.25,2026-05-18 20:25:02,871.86,0.2545,True,3,263.1,632,14,safari,2025-07-07,315,3,1,0.18,0,0.09876543209876543,0.10605913022666058,0,train
8385,343,central,108,sports_fitness,3.89,2026-05-18 20:26:27,2233.41,0.0697,False,3,628.0,599,17,edge,2025-11-24,175,4,0,0.0,2,0.2062937062937063,0.21689050059393916,0,train
5246,178,east,32,electronics_accessories,3.88,2026-05-18 20:37:52,862.93,0.0568,False,1,137.7,714,14,firefox,2024-12-16,518,3,0,0.0,1,0.11839708561020036,0.02758363723766943,1,train
4626,1275,east,112,sports_fitness,3.73,2026-05-18 22:06:07,2531.0,0.0753,True,1,493.9,1480,5,firefox,2026-03-08,71,4,1,0.25,1,0.20593368237347295,0.5849518944557984,1,train
7806,342,north,39,electronics_accessories,4.37,2026-05-18 22:11:42,827.43,0.2059,True,2,222.6,804,17,chrome,2025-03-23,421,2,0,0.0,0,0.12,0.10875157091903982,0,train
1546,1255,central,62,beauty_personal_care,4.28,2026-05-18 23:34:47,694.62,0.2613,True,2,161.9,739,15,edge,2025-12-14,155,3,0,0.0,1,0.08944543828264759,0.1157788596013835,1,train
4219,1407,west,31,electronics_accessories,3.37,2026-05-18 23:56:12,353.1,0.0712,False,1,254.3,1390,13,in_app_webview,2025-05-03,380,5,1,0.2,3,0.11978221415607986,0.13620052198547766,0,train
4462,296,south,7,fashion_apparel,3.99,2026-05-19 00:13:28,1585.76,0.1201,False,3,213.4,1498,18,firefox,2025-09-09,252,5,1,0.0,1,0.153184165232358,0.05807921443615024,0,train
5761,1383,east,107,sports_fitness,4.07,2026-05-19 00:24:53,1716.99,0.1155,False,1,313.0,471,5,in_app_webview,2025-05-03,381,4,1,0.3333333333333333,1,0.2073170731707317,0.16263545938960772,0,train
8400,222,west,57,home_kitchen,4.17,2026-05-19 00:38:10,2893.81,0.1573,False,2,264.9,823,12,safari,2025-07-23,300,2,0,0.0,0,0.19413919413919414,0.1948835821210263,0,train
4164,1085,south,106,sports_fitness,3.96,2026-05-19 00:43:02,2447.06,0.2241,True,3,115.0,216,20,in_app_webview,2025-01-14,490,2,1,1.0,1,0.20695652173913043,0.3167077668460972,0,train
5706,1468,south,59,home_kitchen,4.01,2026-05-19 01:07:41,3276.3,0.139,True,1,304.0,386,19,in_app_webview,2025-05-31,353,1,0,0.18,0,0.19378427787934185,0.08211274746496688,0,train
4210,1059,north,71,beauty_personal_care,3.97,2026-05-19 01:19:09,889.99,0.0998,False,1,260.4,62,3,firefox,2025-06-30,323,2,0,0.0,0,0.09107142857142857,0.062183185557061,1,train
923,391,north,106,sports_fitness,3.96,2026-05-19 01:26:57,943.39,0.1786,False,1,350.3,141,4,edge,2026-02-24,84,4,0,0.0,1,0.2065972222222222,0.03562818752366186,0,train
5598,45,south,115,sports_fitness,3.93,2026-05-19 02:25:44,1735.15,0.0907,False,1,153.9,694,3,in_app_webview,2024-10-08,588,7,1,0.3333333333333333,1,0.20623916811091855,0.1527752791926355,0,train
8719,822,north,107,sports_fitness,4.07,2026-05-19 03:55:09,5442.49,0.0868,False,3,181.6,256,3,chrome,2025-12-26,144,1,0,0.0,0,0.20588235294117646,0.09853437541798779,0,train
735,168,west,112,sports_fitness,3.73,2026-05-19 04:04:13,6855.9,0.0853,False,3,138.6,391,10,firefox,2024-12-21,514,5,0,0.0,1,0.20552677029360966,0.20116985480778599,1,train
5625,232,central,9,fashion_apparel,5.0,2026-05-19 04:47:10,1637.2,0.0634,False,3,140.4,1388,8,safari,2026-05-17,2,0,0,0.18,0,0.15292096219931273,0.14636144527868358,0,train
2402,253,west,62,beauty_personal_care,4.28,2026-05-19 04:59:02,1104.32,0.1015,False,3,33.3,397,3,edge,2025-01-05,499,3,1,0.5,0,0.09269162210338681,0.04225931434757205,0,train
9828,900,west,41,electronics_accessories,3.87,2026-05-19 05:03:04,2906.21,0.1472,False,3,93.1,698,12,edge,2025-11-19,181,3,1,0.3333333333333333,2,0.11956521739130435,0.1037511324143582,0,train
4930,93,south,50,home_kitchen,4.4,2026-05-19 05:08:12,2611.59,0.204,False,2,266.6,1381,3,chrome,2026-05-06,13,0,0,0.18,0,0.19343065693430658,0.06350563691093401,1,train
3379,1353,north,55,home_kitchen,4.36,2026-05-19 05:21:08,2830.09,0.274,False,3,182.0,270,1,in_app_webview,2025-08-22,270,3,2,0.6666666666666666,0,0.19489981785063754,0.3034475546409707,0,train
3775,305,north,29,footwear,3.64,2026-05-19 06:11:06,4664.5,0.1585,False,2,108.8,1308,14,edge,2025-09-26,235,4,0,0.0,2,0.17137809187279152,0.051288911677669226,0,train
5774,398,central,80,mobile_electronics,4.16,2026-05-19 06:11:46,16413.03,0.2831,False,2,256.5,299,13,safari,2025-01-11,493,6,0,0.0,0,0.3858407079646018,0.38531254664652514,0,train
3444,1127,central,79,mobile_electronics,5.0,2026-05-19 07:02:24,23338.54,0.0888,True,3,84.3,183,8,edge,2026-05-15,4,0,0,0.18,0,0.38515901060070673,0.2918059911683893,1,train
8465,1021,east,52,home_kitchen,3.59,2026-05-19 07:55:06,1848.91,0.1545,False,2,53.9,55,4,safari,2024-09-29,597,6,0,0.0,3,0.19454545454545455,0.07354583639705033,0,train
8020,1140,central,82,mobile_electronics,4.38,2026-05-19 08:20:22,64700.51,0.0499,False,3,195.9,68,17,edge,2025-09-23,238,4,1,0.18,0,0.3862433862433862,0.2241303337527423,0,train
4603,1127,central,2,fashion_apparel,3.57,2026-05-19 08:53:23,1351.57,0.0648,False,1,252.5,547,0,edge,2026-05-15,4,1,1,1.0,1,0.15265866209262435,0.19806324254861996,1,train
898,846,south,33,electronics_accessories,3.79,2026-05-19 08:59:12,1084.33,0.1206,False,1,200.2,318,4,chrome,2024-08-23,634,1,0,0.0,0,0.11934900542495479,0.043985943416086824,0,train
5454,354,north,28,footwear,3.16,2026-05-19 09:26:02,1950.43,0.0865,False,1,276.0,204,9,in_app_webview,2025-07-08,315,5,0,0.0,1,0.1710758377425044,0.07851206417173824,0,train
4208,1099,central,98,books_stationery,3.88,2026-05-19 10:32:53,798.45,0.0591,False,3,114.6,692,23,chrome,2024-09-18,608,1,0,0.0,0,0.09859154929577464,0.024167060310596206,0,train
2274,2,south,114,sports_fitness,3.73,2026-05-19 11:07:31,2565.4,0.1629,False,2,105.8,1476,9,firefox,2026-03-17,63,1,0,0.0,0,0.20689655172413793,0.06846853933777314,0,train
9321,124,north,36,electronics_accessories,4.28,2026-05-19 11:14:57,1068.9,0.03,True,1,333.9,876,8,safari,2025-08-04,288,2,1,0.0,0,0.11913357400722022,0.24584246814457633,0,train
2391,1372,central,6,fashion_apparel,4.05,2026-05-19 11:25:35,2768.31,0.1526,True,2,276.9,1455,5,in_app_webview,2025-05-01,383,6,0,0.0,4,0.1541095890410959,0.15315644797404251,0,train
2143,667,south,97,books_stationery,4.27,2026-05-19 11:55:15,340.58,0.0656,False,1,118.4,1332,18,edge,2025-08-27,265,1,0,0.0,0,0.0984182776801406,0.09702628373500016,0,train
2113,1130,north,12,fashion_apparel,4.06,2026-05-19 12:49:38,1318.79,0.1941,False,1,223.2,549,23,in_app_webview,2025-12-14,156,7,1,0.25,1,0.15384615384615385,0.09965046277419964,0,train
8294,128,east,8,fashion_apparel,3.9,2026-05-19 15:50:43,1905.05,0.2055,True,2,95.8,76,9,in_app_webview,2026-03-10,70,5,2,0.4,2,0.15358361774744028,0.1658295920624409,1,train
3332,759,north,106,sports_fitness,3.96,2026-05-19 15:50:46,1547.8,0.0445,True,2,211.7,298,21,firefox,2024-11-22,543,5,0,0.0,0,0.20654044750430292,0.05819709642685162,0,train
3774,285,west,104,books_stationery,4.11,2026-05-19 16:55:01,852.68,0.2162,False,3,274.7,1181,0,edge,2025-07-12,311,2,1,0.18,0,0.09824561403508772,0.1065256316869395,0,train
8805,1033,central,51,home_kitchen,3.8,2026-05-19 17:15:24,5022.09,0.1834,False,3,242.6,858,6,chrome,2026-02-12,96,2,0,0.0,0,0.19419237749546278,0.2681592986968931,1,train
9974,867,south,22,footwear,4.66,2026-05-19 17:30:53,2486.4,0.1757,False,1,141.3,1185,5,edge,2026-04-20,29,1,0,0.0,1,0.17077464788732394,0.16356869784471292,0,train
3528,745,west,69,beauty_personal_care,4.16,2026-05-19 17:36:39,1616.82,0.2163,False,3,289.0,1061,16,chrome,2026-04-01,48,2,0,0.0,1,0.09252669039145907,0.11100737266386664,0,train
2440,152,north,83,mobile_electronics,4.1,2026-05-19 19:33:42,71246.29,0.1947,True,3,288.8,1410,4,firefox,2025-03-16,429,7,3,0.42857142857142855,3,0.3855633802816901,0.8839009451566604,1,train
2555,598,central,79,mobile_electronics,5.0,2026-05-19 20:01:21,7823.36,0.0298,False,1,202.3,58,10,in_app_webview,2026-03-21,59,2,0,0.0,2,0.3866432337434095,0.2158362200244233,0,train
8746,1145,east,60,home_kitchen,2.89,2026-05-19 20:35:24,3747.55,0.1166,False,2,154.7,237,18,chrome,2025-04-22,392,8,1,0.0,2,0.1956521739130435,0.16843579382159235,0,train
7072,267,east,6,fashion_apparel,4.05,2026-05-19 21:04:37,1640.77,0.1138,False,1,138.0,464,21,chrome,2025-07-17,306,2,1,0.18,0,0.15502555366269166,0.14726633017637966,1,train
2711,929,west,42,electronics_accessories,4.12,2026-05-19 21:16:25,1500.65,0.1217,True,2,170.4,1366,23,safari,2025-06-25,328,2,0,0.0,1,0.11891891891891893,0.18173129479408565,0,train
7307,464,central,24,footwear,2.95,2026-05-19 21:57:03,3682.29,0.1006,False,2,362.3,1174,10,chrome,2025-06-26,327,2,2,1.0,1,0.1704745166959578,0.2098989839526527,0,train
5195,1343,west,22,footwear,4.66,2026-05-19 22:06:54,4089.45,0.0987,False,2,306.8,925,5,safari,2024-11-15,550,2,0,0.0,1,0.17017543859649123,0.07264698439888326,0,train
9856,552,south,53,home_kitchen,3.53,2026-05-19 22:31:39,3261.6,0.0617,True,2,318.9,1495,5,edge,2025-06-07,346,3,0,0.0,0,0.19529837251356238,0.3714732120401355,1,train
2535,388,east,38,electronics_accessories,5.0,2026-05-19 22:36:27,1416.6,0.1425,False,3,105.0,616,5,firefox,2026-04-28,21,0,0,0.18,0,0.11870503597122302,0.05866041986618788,0,train
6917,1041,south,108,sports_fitness,3.89,2026-05-19 22:41:06,920.21,0.0391,False,1,131.7,541,3,safari,2026-01-25,114,2,0,0.0,1,0.20618556701030927,0.029791563606221844,0,train
4457,860,south,103,books_stationery,4.6,2026-05-19 22:51:27,650.52,0.0874,False,2,305.8,587,0,firefox,2026-04-06,43,0,0,0.18,0,0.09807355516637478,0.09018509817797678,0,train
8492,1426,north,32,electronics_accessories,3.88,2026-05-19 23:00:37,2164.26,0.087,False,3,241.7,708,0,firefox,2026-04-16,33,3,0,0.0,3,0.118491921005386,0.06703203998083208,0,train
2621,39,west,91,books_stationery,3.26,2026-05-20 00:37:12,1122.8,0.3244,True,3,469.5,838,20,edge,2025-03-12,434,4,2,0.18,0,0.0979020979020979,0.352782038319645,1,train
3378,837,east,4,fashion_apparel,3.36,2026-05-20 00:45:02,1387.34,0.0842,True,2,289.4,685,4,in_app_webview,2026-04-11,39,4,0,0.0,4,0.1564625850340136,0.049331799430643704,0,train
