order_id,customer_id,timestamp,split,return_rate_90d,category_return_rate,is_cod,order_value,discount_pct,delivery_distance_km,previous_returns,customer_age_days,previous_orders,product_rating,orders_last_30d,region_code,browser_family,device_age_days,session_hour,returned
1639,174,2026-05-10 07:44:51,train,0.18,0.1559633027522936,False,1668.16,0.1799,204.8,0,93,0,4.16,0,west,safari,801,19,0
4004,136,2026-05-10 08:01:04,train,0.0,0.09430255402750491,False,667.58,0.0923,289.7,0,404,4,4.16,1,east,chrome,1293,12,0
2542,1048,2026-05-10 08:18:57,train,0.0,0.11937377690802348,True,806.13,0.1325,414.4,0,183,4,3.11,1,east,chrome,63,18,0
9807,23,2026-05-10 10:46:39,train,0.0,0.119140625,False,2837.29,0.1037,191.5,0,494,4,4.28,1,north,edge,586,6,0
515,477,2026-05-10 11:31:33,train,0.18,0.18762475049900199,True,4403.93,0.1257,262.7,0,0,0,3.31,0,central,safari,1104,11,1
4098,488,2026-05-10 11:42:50,train,0.0,0.09487666034155598,False,354.91,0.1714,131.6,0,235,2,4.6,0,south,safari,1088,6,0
5142,1230,2026-05-10 12:14:50,train,0.5,0.09411764705882353,True,852.76,0.0718,174.0,3,415,5,4.16,1,east,chrome,580,4,0
6965,1199,2026-05-10 12:23:48,train,0.0,0.1892430278884462,False,1905.06,0.0765,138.8,0,33,3,3.42,1,north,safari,903,9,0
575,218,2026-05-10 13:17:44,train,0.0,0.0946969696969697,False,270.92,0.0542,116.9,0,558,2,3.88,0,south,chrome,1197,16,0
9158,568,2026-05-10 13:58:01,train,0.0,0.1189083820662768,False,2073.1,0.1942,381.4,0,444,1,3.87,0,central,edge,1213,12,0
5225,360,2026-05-10 14:15:17,train,0.0,0.175,True,4243.99,0.0902,421.6,0,73,2,3.72,1,west,edge,659,15,0
1460,1085,2026-05-10 16:11:09,train,0.18,0.11867704280155641,True,1900.54,0.1371,349.0,0,481,1,4.68,0,south,safari,123,14,1
588,1414,2026-05-10 16:37:07,train,0.75,0.15567765567765568,False,612.22,0.3243,91.4,3,41,4,4.39,3,south,edge,692,1,1
530,213,2026-05-10 16:53:42,train,0.0,0.15722120658135283,True,900.76,0.0633,190.6,0,43,2,3.99,0,central,edge,413,15,0
808,142,2026-05-10 19:09:54,train,0.0,0.1203883495145631,False,2333.25,0.2037,108.3,0,470,3,3.87,2,north,in_app_webview,1063,17,0
5808,1378,2026-05-10 20:38:29,train,0.2,0.18886679920477137,True,2144.23,0.0828,230.6,1,71,5,3.59,1,central,in_app_webview,898,0,1
7718,101,2026-05-10 20:45:05,train,0.18,0.0945179584120983,False,656.38,0.105,310.5,0,11,0,2.79,0,south,firefox,98,12,0
5610,379,2026-05-10 21:28:11,train,1.0,0.38022813688212925,True,23989.04,0.0977,185.0,1,347,1,2.83,0,west,firefox,371,15,1
1211,114,2026-05-10 21:40:44,train,0.5,0.09393346379647749,False,2358.23,0.0913,266.5,1,289,2,4.19,1,west,edge,1020,2,0
1711,1406,2026-05-10 21:49:28,train,0.0,0.09375,False,1742.42,0.0614,397.6,0,514,2,4.28,0,central,edge,1425,10,0
5268,1086,2026-05-10 22:45:49,train,0.18,0.20801526717557253,False,5155.64,0.0129,241.0,0,6,0,3.13,0,east,chrome,1028,15,0
101,679,2026-05-10 22:47:57,train,0.5,0.38140417457305503,False,19954.08,0.0207,123.7,2,241,4,4.16,3,west,safari,19,14,0
4504,357,2026-05-10 23:19:37,train,0.0,0.19047619047619047,True,4017.63,0.0323,211.7,0,517,5,3.59,1,south,firefox,1275,12,1
2644,561,2026-05-10 23:24:42,train,0.0,0.20761904761904762,False,1546.73,0.1546,260.9,0,231,1,3.68,0,central,edge,8,5,0
4598,1131,2026-05-10 23:56:15,train,0.0,0.1746641074856046,False,2300.03,0.0327,224.8,0,327,3,3.69,3,central,firefox,640,12,0
6305,301,2026-05-11 00:10:22,train,0.0,0.20722433460076045,True,5257.42,0.3035,108.6,0,360,4,3.68,0,north,in_app_webview,1227,14,1
5721,551,2026-05-11 00:17:22,train,0.18,0.20872865275142316,False,1830.64,0.0295,380.4,0,34,0,3.38,0,north,safari,17,14,0
3019,621,2026-05-11 01:31:02,train,0.16666666666666666,0.09433962264150944,False,1301.62,0.1005,437.1,1,308,8,4.27,1,west,safari,130,16,0
1103,910,2026-05-11 02:14:42,train,0.0,0.0935672514619883,False,1368.1,0.1216,201.4,0,562,4,3.51,1,north,edge,1484,23,0
3931,1224,2026-05-11 02:53:46,train,0.75,0.0933852140077821,False,3169.52,0.1429,112.0,3,145,5,3.84,1,south,chrome,1137,2,0
8882,991,2026-05-11 03:37:09,train,0.18,0.09416195856873823,False,1527.89,0.0466,158.4,0,376,0,4.11,0,south,chrome,835,3,0
1353,1277,2026-05-11 03:50:52,train,0.0,0.1743295019157088,False,2275.26,0.1313,148.0,0,142,2,4.03,0,east,chrome,913,10,0
8248,1240,2026-05-11 04:21:47,train,0.0,0.15693430656934307,True,1008.92,0.0285,73.8,1,600,4,3.36,0,south,safari,930,5,0
1369,84,2026-05-11 04:41:13,train,0.18,0.09320388349514563,False,404.5,0.3233,231.7,0,12,0,3.51,0,east,firefox,742,19,0
9350,305,2026-05-11 04:44:29,train,0.0,0.09302325581395349,False,1602.25,0.1799,145.5,0,227,2,4.28,0,north,edge,973,14,0
6205,10,2026-05-11 05:30:54,train,0.0,0.09284332688588008,False,1314.39,0.1602,88.5,0,561,4,4.16,0,west,in_app_webview,1137,22,0
5869,614,2026-05-11 05:47:25,train,1.0,0.1739961759082218,True,837.31,0.2479,173.5,1,344,2,3.84,1,central,chrome,1027,16,1
958,679,2026-05-11 06:18:51,train,0.4,0.17557251908396945,True,5154.41,0.0422,194.1,2,242,5,2.95,4,west,edge,647,21,0
9427,1106,2026-05-11 07:55:32,train,0.0,0.09398496240601503,False,457.0,0.0731,152.8,0,496,2,4.38,1,west,edge,174,8,0
4232,1060,2026-05-11 08:16:04,train,0.0,0.12015503875968993,True,300.64,0.0838,181.0,0,399,3,3.37,0,east,safari,1473,12,0
5354,766,2026-05-11 08:28:01,train,0.0,0.20833333333333334,False,3247.99,0.0896,383.8,0,51,3,3.38,1,north,firefox,190,0,0
1466,76,2026-05-11 08:39:20,train,0.6666666666666666,0.09266409266409266,False,544.82,0.1217,117.7,2,277,5,3.94,1,south,firefox,808,17,1
3999,41,2026-05-11 08:56:55,train,0.18,0.3806818181818182,True,27374.48,0.1729,294.5,0,508,1,4.29,0,east,in_app_webview,451,22,1
1262,377,2026-05-11 09:10:39,train,0.0,0.09380863039399624,True,557.54,0.2729,149.5,0,83,2,4.19,1,south,firefox,1064,0,0
1677,431,2026-05-11 09:40:53,train,0.4,0.3818525519848771,False,30228.43,0.1478,190.2,2,568,6,4.1,0,north,firefox,256,11,1
3222,494,2026-05-11 10:28:56,train,0.0,0.17523809523809525,False,6388.42,0.0229,116.4,0,182,4,2.95,0,west,safari,924,17,0
456,469,2026-05-11 10:54:28,train,0.0,0.09363295880149813,True,459.04,0.0282,141.8,0,496,3,3.25,1,central,firefox,524,10,0
5796,301,2026-05-11 11:03:13,train,0.3333333333333333,0.38301886792452833,False,48588.64,0.1391,62.7,1,360,5,4.07,1,north,edge,569,2,1
6971,536,2026-05-11 11:08:27,train,0.5,0.19207920792079208,False,1195.17,0.2301,146.4,1,516,4,3.53,0,central,safari,1352,8,0
8657,113,2026-05-11 11:29:43,train,0.3333333333333333,0.191699604743083,False,4731.21,0.1196,93.9,2,218,7,3.64,1,west,edge,360,10,0
6387,1171,2026-05-11 12:30:15,train,0.0,0.17490494296577946,False,1318.1,0.2182,342.9,0,163,3,3.69,1,west,edge,1382,22,0
1936,1458,2026-05-11 13:18:27,train,0.0,0.1913214990138067,True,1824.96,0.2417,260.0,1,292,3,3.53,0,east,firefox,922,19,0
8505,138,2026-05-11 13:20:48,train,1.0,0.15664845173041894,False,1863.02,0.1395,120.0,2,608,2,3.29,0,west,edge,657,14,0
160,793,2026-05-11 14:49:47,train,0.5,0.19094488188976377,False,2144.15,0.0646,196.5,3,94,5,4.01,0,south,in_app_webview,125,13,0
6355,1485,2026-05-11 14:52:35,train,0.0,0.1905697445972495,True,4594.62,0.2177,388.0,0,322,3,2.89,1,west,firefox,791,13,0
6140,762,2026-05-11 16:02:42,train,0.0,0.384180790960452,True,24239.83,0.0954,299.7,0,220,3,4.14,3,central,in_app_webview,409,5,1
5227,1289,2026-05-11 17:02:40,train,0.18,0.09345794392523364,False,1706.7,0.0466,260.3,1,555,1,3.94,0,north,firefox,725,17,0
6901,249,2026-05-11 17:39:52,train,0.0,0.174573055028463,False,1733.81,0.2114,210.6,0,46,5,4.66,3,central,edge,616,13,0
4775,957,2026-05-11 18:22:40,train,0.0,0.15636363636363637,True,511.54,0.1344,66.6,0,333,3,3.29,0,central,chrome,1104,17,0
249,484,2026-05-11 18:48:47,train,0.0,0.38533834586466165,True,61873.09,0.242,211.2,0,38,2,2.83,2,west,firefox,9,0,1
6375,794,2026-05-11 18:58:04,train,0.18,0.09328358208955224,False,1239.32,0.0528,81.4,0,17,0,3.26,0,west,in_app_webview,695,9,0
2527,986,2026-05-11 19:43:24,train,0.0,0.19019607843137254,False,4100.31,0.3098,406.0,0,146,3,4.4,1,south,edge,194,2,0
3615,690,2026-05-11 21:16:19,train,0.18,0.11992263056092843,False,1247.49,0.1503,497.7,0,49,0,3.87,0,east,chrome,1070,22,0
6920,256,2026-05-11 21:27:17,train,0.0,0.1898238747553816,False,1713.19,0.0714,70.0,0,523,3,3.8,1,south,chrome,624,18,0
2458,977,2026-05-11 22:03:09,train,0.0,0.17424242424242425,False,1538.54,0.1049,137.3,0,560,8,4.16,2,east,edge,717,23,0
4011,1145,2026-05-11 22:13:05,train,0.16666666666666666,0.1560798548094374,False,1537.79,0.2153,503.5,1,384,7,4.48,1,east,in_app_webview,727,6,0
9847,1186,2026-05-11 22:13:47,train,0.0,0.0931098696461825,True,586.06,0.0223,437.7,0,402,3,3.88,1,east,safari,1098,14,1
7661,520,2026-05-11 22:16:30,train,0.5,0.189453125,False,1290.11,0.1652,188.0,2,189,4,3.31,1,east,safari,445,8,0
2930,94,2026-05-12 00:43:50,train,1.0,0.11969111969111969,False,2082.32,0.1064,259.7,1,344,3,3.87,1,north,in_app_webview,273,20,0
1316,895,2026-05-12 00:45:46,train,0.0,0.09441233140655106,True,850.08,0.1089,163.0,0,75,1,3.51,0,east,firefox,50,0,0
306,266,2026-05-12 00:53:53,train,0.0,0.15579710144927536,False,3593.87,0.1189,298.7,0,200,4,4.16,1,central,firefox,227,23,0
9773,564,2026-05-12 01:41:34,train,0.0,0.11946050096339114,True,3154.65,0.1148,182.9,0,497,4,4.28,0,west,chrome,659,14,0
9305,100,2026-05-12 02:14:08,train,0.0,0.09423076923076923,False,1290.94,0.1158,517.2,0,528,4,3.94,0,west,chrome,820,16,0
6086,1303,2026-05-12 02:14:15,train,0.0,0.38649155722326456,True,11243.49,0.1523,100.8,0,112,4,3.98,0,central,chrome,1382,19,1
8820,538,2026-05-12 02:34:18,train,0.0,0.17391304347826086,False,3211.46,0.2208,152.0,1,546,3,3.16,0,north,firefox,205,1,0
8982,339,2026-05-12 02:36:53,train,0.2,0.09479553903345725,False,373.87,0.1004,114.1,1,481,7,4.38,0,south,firefox,648,11,0
6121,475,2026-05-12 03:36:41,train,0.0,0.15551537070524413,False,827.29,0.1642,181.2,0,160,6,3.99,1,east,in_app_webview,1360,6,0
994,806,2026-05-12 04:00:40,train,0.0,0.09461966604823747,True,592.75,0.2056,181.8,0,51,1,3.95,0,north,firefox,1363,11,0
9344,802,2026-05-12 04:32:15,train,0.0,0.20793950850661624,False,2482.54,0.2666,225.2,0,407,2,3.73,1,north,firefox,1216,2,0
9442,400,2026-05-12 04:43:42,train,0.0,0.11923076923076924,False,2844.16,0.111,348.4,0,401,2,2.93,0,south,edge,958,9,0
198,855,2026-05-12 05:02:19,train,0.5,0.20754716981132076,False,7107.52,0.1139,141.0,1,418,2,3.77,0,south,edge,1145,20,0
9870,1338,2026-05-12 05:16:33,train,0.0,0.2071563088512241,False,5862.04,0.0662,177.0,0,411,5,3.73,0,central,edge,43,2,0
7945,603,2026-05-12 05:38:07,train,0.18,0.38764044943820225,False,24686.59,0.1409,226.3,0,82,0,2.83,0,north,chrome,864,19,0
9131,103,2026-05-12 06:12:08,train,0.0,0.09404990403071017,False,591.29,0.2504,547.0,0,33,1,4.16,1,central,safari,350,15,0
7131,1444,2026-05-12 06:29:13,train,0.0,0.17358490566037735,False,5954.55,0.2703,100.7,0,310,1,4.03,0,north,edge,1355,0,0
567,1148,2026-05-12 08:29:44,train,0.3333333333333333,0.11900191938579655,False,3419.59,0.1672,108.8,1,60,3,3.79,2,west,safari,812,9,0
6297,1488,2026-05-12 08:33:53,train,0.6666666666666666,0.09444444444444444,False,1324.86,0.0691,491.0,2,631,5,3.26,1,west,safari,1249,7,0
1379,1319,2026-05-12 08:40:06,train,0.25,0.38691588785046727,False,52297.52,0.21,144.1,1,298,5,3.12,2,north,chrome,351,14,0
6801,1118,2026-05-12 09:06:34,train,0.5,0.20676691729323307,False,6268.48,0.0416,309.4,1,196,4,4.07,0,north,edge,1158,19,0
7701,863,2026-05-12 09:30:27,train,0.0,0.20637898686679174,True,2800.87,0.1445,136.5,0,542,4,3.77,1,central,chrome,397,19,0
6006,55,2026-05-12 10:13:29,train,0.2,0.09426987060998152,True,525.16,0.0079,179.3,1,262,5,3.75,2,east,in_app_webview,26,1,0
1832,159,2026-05-12 10:16:35,train,0.0,0.17325800376647835,True,3328.72,0.2614,409.3,0,256,7,3.82,0,central,edge,143,6,0
3451,725,2026-05-12 10:38:33,train,0.0,0.38619402985074625,False,57203.67,0.0816,326.1,0,48,2,4.1,2,east,safari,275,6,1
3801,988,2026-05-12 10:47:54,train,0.0,0.17293233082706766,True,4984.3,0.0406,176.3,0,397,6,3.89,1,north,in_app_webview,1348,5,0
9601,1076,2026-05-12 11:36:32,train,0.2,0.38733705772811916,True,37034.33,0.0927,145.7,1,510,5,3.39,2,south,firefox,90,15,1
4967,1070,2026-05-12 11:55:24,train,0.0,0.20599250936329588,False,1494.37,0.133,263.5,0,624,4,4.49,2,central,in_app_webview,207,7,0
5997,27,2026-05-12 11:57:45,train,0.0,0.18908382066276802,False,2537.07,0.0698,248.8,0,333,4,4.01,0,south,chrome,256,0,0
5109,262,2026-05-12 14:42:56,train,1.0,0.38847583643122674,True,14326.88,0.1887,247.9,1,505,1,4.14,1,east,safari,3,15,1
9420,737,2026-05-12 14:48:40,train,0.5,0.11877394636015326,False,2043.69,0.2909,397.7,1,89,2,4.28,0,south,safari,693,3,0
7536,152,2026-05-12 15:03:56,train,0.6,0.09386973180076628,False,1140.46,0.0076,49.7,3,422,5,3.31,1,north,firefox,477,14,0
5291,1237,2026-05-12 15:45:54,train,0.4,0.1726078799249531,False,1573.81,0.2028,219.7,2,628,7,3.84,2,east,edge,887,1,1
4885,1454,2026-05-12 15:54:38,train,0.18,0.17415730337078653,True,1835.81,0.1133,161.5,0,449,0,3.69,0,east,firefox,231,2,0
1847,587,2026-05-12 16:49:02,train,0.0,0.0940959409594096,False,609.16,0.2138,139.8,0,119,2,3.75,0,west,safari,470,11,0
1942,210,2026-05-12 16:52:45,train,0.0,0.17383177570093458,False,12006.82,0.0645,174.7,0,53,2,3.64,1,south,chrome,761,2,0
3482,845,2026-05-12 17:06:58,train,0.0,0.09369024856596558,False,441.75,0.0838,290.7,0,627,3,3.91,0,east,chrome,865,18,0
795,719,2026-05-12 17:13:14,train,0.25,0.09351145038167939,True,2068.72,0.0351,280.1,1,456,5,3.84,1,south,safari,1131,8,0
5806,1493,2026-05-12 17:15:25,train,0.0,0.188715953307393,False,2308.73,0.0375,279.1,0,610,4,2.89,2,north,chrome,429,5,0
5673,886,2026-05-12 18:39:58,train,0.0,0.09333333333333334,False,1627.82,0.0905,103.6,0,86,1,4.25,1,central,safari,131,23,0
626,720,2026-05-12 18:48:28,train,0.3333333333333333,0.1883495145631068,False,2028.45,0.2551,223.2,1,186,3,3.22,0,north,edge,1151,11,1
8432,1003,2026-05-12 19:04:01,train,0.75,0.18992248062015504,False,1442.72,0.1177,135.0,3,217,4,2.89,1,west,in_app_webview,1278,4,1
3126,72,2026-05-12 19:06:54,train,0.0,0.1552346570397112,True,1961.45,0.1258,99.6,0,491,2,4.16,1,south,in_app_webview,1171,23,1
7063,618,2026-05-12 19:34:30,train,0.25,0.19148936170212766,False,3506.26,0.2628,221.2,1,434,8,3.53,2,east,safari,1388,13,0
9298,940,2026-05-12 19:46:48,train,0.0,0.19111969111969113,False,2256.26,0.0985,171.4,0,254,5,4.36,1,north,firefox,1072,5,0
1414,878,2026-05-12 19:56:00,train,0.18,0.1907514450867052,True,4167.99,0.2318,181.4,0,78,0,4.01,0,north,edge,797,10,0
5296,302,2026-05-12 21:05:56,train,0.18,0.38961038961038963,True,25248.98,0.1359,378.4,0,18,0,4.14,0,east,in_app_webview,1089,7,1
8499,1025,2026-05-12 21:05:59,train,1.0,0.09315589353612168,True,671.46,0.2158,210.2,1,21,1,4.63,1,north,chrome,445,21,0
3850,193,2026-05-12 22:12:50,train,0.0,0.3907407407407407,False,24552.02,0.0579,310.3,0,180,4,4.1,0,west,safari,215,8,1
3573,1452,2026-05-12 23:12:14,train,0.0,0.39186691312384475,False,17725.74,0.1336,428.9,0,601,4,4.14,0,east,in_app_webview,469,4,0
9545,21,2026-05-12 23:17:55,train,0.0,0.39114391143911437,True,44390.76,0.1457,326.6,0,260,2,4.38,0,central,chrome,734,0,0
2633,757,2026-05-13 00:43:29,train,0.0,0.09297912713472485,True,1732.96,0.1208,73.0,0,85,3,4.16,1,west,chrome,1104,2,0
9547,956,2026-05-13 00:44:30,train,1.0,0.19038461538461537,False,4279.94,0.1958,229.0,3,179,4,2.89,0,east,edge,1379,23,0
6690,625,2026-05-13 01:57:48,train,0.0,0.09392265193370165,False,1095.2,0.0809,328.5,1,184,2,4.38,0,west,chrome,1013,19,0
2426,505,2026-05-13 02:05:09,train,0.18,0.39042357274401474,True,57670.59,0.2542,252.7,0,429,0,4.38,0,west,firefox,387,17,1
7133,1437,2026-05-13 02:10:28,train,0.0,0.17350746268656717,False,1490.65,0.1406,228.9,0,315,2,4.66,0,west,safari,815,15,0
6977,28,2026-05-13 02:27:35,train,1.0,0.205607476635514,False,4310.95,0.1799,254.6,1,21,1,4.49,1,north,edge,620,6,1
1998,1267,2026-05-13 02:35:12,train,0.0,0.19001919385796545,False,2495.18,0.1829,282.6,0,592,4,4.36,1,south,firefox,1230,17,0
3366,793,2026-05-13 02:53:13,train,0.4,0.0928030303030303,False,1004.6,0.1095,265.8,3,96,6,3.91,1,south,chrome,1102,3,0
9988,23,2026-05-13 03:10:38,train,0.0,0.09375,False,209.55,0.1434,138.0,0,497,5,4.19,2,north,edge,1068,11,0
5677,995,2026-05-13 03:44:22,train,0.6666666666666666,0.17318435754189945,True,951.69,0.0619,149.5,2,239,4,4.45,0,east,edge,376,11,0
2957,809,2026-05-13 03:46:08,train,0.0,0.20708955223880596,False,1377.75,0.0929,537.1,0,342,4,3.73,1,south,safari,528,12,0
687,760,2026-05-13 03:50:18,train,0.0,0.17286245353159851,False,2644.72,0.1837,134.1,0,90,3,3.72,0,central,chrome,22,21,0
5744,485,2026-05-13 04:48:47,train,0.18,0.15675675675675677,False,536.77,0.071,330.8,0,288,2,3.99,0,west,in_app_webview,1416,23,0
1658,837,2026-05-13 05:10:41,train,0.0,0.20670391061452514,True,3237.13,0.2228,128.9,0,32,3,3.73,3,east,in_app_webview,144,3,0
7345,450,2026-05-13 05:30:22,train,0.0,0.09262759924385633,True,2671.19,0.1119,310.2,0,420,6,3.84,0,south,safari,228,15,0
6510,707,2026-05-13 07:10:22,train,0.0,0.1725417439703154,True,2351.72,0.0266,256.4,1,627,4,4.36,1,north,chrome,1357,12,0
696,542,2026-05-13 07:42:42,train,0.0,0.1896551724137931,True,2305.22,0.0925,244.6,0,591,2,3.27,1,central,safari,1214,1,0
5858,460,2026-05-13 08:33:25,train,0.18,0.20631970260223048,True,2309.01,0.1332,262.6,0,554,1,3.73,0,north,firefox,915,7,0
3320,786,2026-05-13 09:08:04,train,0.0,0.09245283018867924,True,1147.03,0.1453,242.0,0,195,4,3.97,1,central,safari,466,1,0
3001,1181,2026-05-13 09:26:20,train,0.0,0.11854684512428298,False,1956.0,0.0277,270.2,0,181,2,2.93,1,north,in_app_webview,294,18,0
7031,1239,2026-05-13 09:30:32,train,0.16666666666666666,0.18929254302103252,False,1690.01,0.0847,137.9,1,411,6,4.36,2,east,in_app_webview,570,15,0
75,103,2026-05-13 09:40:53,train,0.0,0.1183206106870229,False,708.5,0.1729,287.9,0,34,2,4.6,2,central,chrome,1438,1,0
4799,1194,2026-05-13 10:16:43,train,0.0,0.3915441176470588,False,21943.59,0.182,80.7,0,110,5,4.19,2,east,in_app_webview,1056,22,0
6460,476,2026-05-13 11:25:03,train,1.0,0.20593692022263452,False,3597.57,0.0865,489.4,4,49,4,3.77,1,north,firefox,792,14,1
5723,549,2026-05-13 12:19:56,train,0.18,0.09357798165137615,False,1472.7,0.0847,252.9,0,249,1,4.38,0,west,safari,1303,15,0
5485,925,2026-05-13 14:20:10,train,0.3333333333333333,0.2074074074074074,True,4224.66,0.151,275.4,1,448,4,3.38,1,south,edge,343,14,0
801,1072,2026-05-13 14:26:35,train,0.0,0.18893129770992367,True,4141.3,0.1592,324.3,1,477,4,3.64,0,central,edge,549,5,1
6782,717,2026-05-13 14:32:38,train,0.5,0.09340659340659341,True,691.9,0.1521,101.5,1,248,2,3.95,1,east,chrome,463,21,0
4971,1446,2026-05-13 14:44:22,train,0.5,0.09323583180987204,False,698.61,0.1269,80.6,1,606,5,3.91,0,north,firefox,1102,16,1
205,603,2026-05-13 16:32:07,train,0.0,0.0948905109489051,False,269.99,0.1432,218.6,0,83,1,3.91,1,north,edge,1033,9,0
8701,199,2026-05-13 17:40:28,train,0.0,0.20702402957486138,False,2135.36,0.2056,135.8,0,381,6,3.73,1,south,firefox,569,13,0
9502,241,2026-05-13 18:59:18,train,0.3333333333333333,0.17222222222222222,True,1807.72,0.0655,235.2,1,528,3,3.72,1,east,firefox,970,0,0
3339,811,2026-05-13 19:43:58,train,0.0,0.1180952380952381,True,1780.99,0.1828,148.4,0,600,3,3.11,0,south,edge,250,20,0
9203,618,2026-05-13 20:03:46,train,0.2,0.11787072243346007,True,3184.9,0.2331,278.3,1,435,9,3.79,3,east,firefox,640,15,1
6964,721,2026-05-13 20:26:51,train,0.0,0.3908256880733945,False,59065.6,0.2176,284.4,0,529,5,3.12,3,central,chrome,142,3,1
2381,1078,2026-05-13 20:48:31,train,0.0,0.0947176684881603,False,1384.96,0.1029,465.3,0,509,5,3.75,0,east,firefox,84,13,1
9629,1050,2026-05-13 21:31:38,train,0.0,0.11954459203036052,False,780.87,0.1378,118.4,1,544,5,4.49,0,north,chrome,820,1,0
8960,848,2026-05-13 22:09:02,train,0.0,0.1564748201438849,True,1853.39,0.1087,179.3,0,594,3,3.8,1,west,firefox,1031,9,0
5583,753,2026-05-13 22:10:49,train,0.18,0.1561938958707361,False,1882.77,0.1361,262.5,0,568,2,3.8,0,south,safari,24,17,0
7225,444,2026-05-13 23:14:00,train,0.0,0.09227871939736347,False,781.22,0.1191,200.1,0,269,2,3.31,2,north,in_app_webview,1484,20,0
5382,559,2026-05-13 23:25:14,train,0.0,0.19047619047619047,True,2609.16,0.1696,261.3,0,44,1,4.36,1,south,chrome,944,7,0
544,622,2026-05-14 00:51:19,train,0.0,0.17190388170055454,False,942.06,0.1485,130.8,0,278,4,3.84,2,central,safari,452,16,0
1248,395,2026-05-14 02:16:30,train,0.0,0.17158671586715868,False,4095.85,0.232,240.9,0,99,3,3.72,0,north,edge,1420,8,0
5333,1135,2026-05-14 02:41:43,train,0.3333333333333333,0.2066420664206642,True,890.51,0.1792,187.4,2,177,6,3.89,0,north,firefox,1073,10,0
2041,882,2026-05-14 04:07:18,train,0.18,0.39194139194139194,False,37631.85,0.2072,84.0,0,1,0,4.38,0,east,in_app_webview,1217,13,0
3600,1329,2026-05-14 05:43:57,train,0.0,0.11931818181818182,True,1408.32,0.1702,227.1,0,132,2,5.0,1,west,safari,295,6,0
7555,951,2026-05-14 06:12:58,train,0.0,0.11909262759924386,True,1905.04,0.1672,171.1,0,564,2,2.93,1,central,in_app_webview,139,19,0
2109,1276,2026-05-14 06:35:58,train,0.16666666666666666,0.20626151012891344,False,1481.09,0.2363,105.2,1,104,7,4.07,0,south,safari,683,22,0
2434,1372,2026-05-14 07:15:00,train,0.0,0.20588235294117646,True,3907.91,0.1018,182.4,0,378,5,3.68,3,central,firefox,149,21,0
8857,593,2026-05-14 07:44:29,train,0.0,0.11886792452830189,False,785.63,0.3427,146.2,0,455,6,3.87,2,central,edge,377,3,0
5443,1000,2026-05-14 07:51:51,train,0.0,0.19011406844106463,False,1478.19,0.11,246.2,0,253,3,3.71,1,central,firefox,825,22,0
5414,31,2026-05-14 08:32:55,train,0.25,0.11864406779661017,False,591.33,0.1361,263.4,2,299,7,4.12,3,north,edge,585,15,0
4766,229,2026-05-14 08:35:39,train,0.0,0.20550458715596331,False,970.23,0.0836,156.2,0,227,2,3.73,0,east,firefox,719,10,0
3883,136,2026-05-14 08:41:10,train,0.0,0.18975332068311196,True,5710.12,0.149,208.1,0,408,5,3.42,2,east,edge,1466,5,0
7324,830,2026-05-14 09:34:04,train,1.0,0.1712707182320442,True,5954.55,0.1736,158.9,1,612,2,4.03,0,north,safari,1476,3,1
5609,309,2026-05-14 10:06:49,train,0.0,0.20512820512820512,True,1833.05,0.0518,186.2,0,399,4,3.89,2,north,safari,500,19,0
4498,635,2026-05-14 11:07:02,train,0.5,0.17279411764705882,False,5523.14,0.0359,215.7,1,498,4,4.66,0,east,firefox,324,21,0
2279,472,2026-05-14 11:34:35,train,0.0,0.15591397849462366,True,1959.55,0.2281,486.1,0,36,1,4.39,1,central,chrome,7,2,0
2931,318,2026-05-14 12:31:21,train,0.0,0.09636363636363636,False,821.1,0.1271,112.2,0,93,4,3.95,4,south,firefox,1187,6,0
7083,1423,2026-05-14 13:44:46,train,0.0,0.09210526315789473,False,1104.37,0.127,465.8,0,196,3,3.84,1,north,chrome,94,20,0
627,227,2026-05-14 13:56:24,train,0.25,0.11842105263157894,False,2013.78,0.1003,227.6,1,33,4,5.0,4,central,firefox,143,7,0
9522,1317,2026-05-14 14:01:57,train,0.0,0.09193245778611632,False,688.16,0.0898,353.8,0,106,1,4.25,0,west,chrome,277,20,0
9424,1001,2026-05-14 15:57:48,train,0.18,0.3912248628884826,True,30035.43,0.1342,94.7,0,33,0,4.0,0,west,in_app_webview,784,9,0
1028,1365,2026-05-14 16:22:56,train,0.5,0.1893939393939394,True,4482.25,0.0922,389.2,2,221,3,3.42,0,north,chrome,1260,13,1
2473,918,2026-05-14 16:35:10,train,0.5,0.19092627599243855,True,988.88,0.1531,208.7,1,51,2,3.31,2,south,firefox,799,21,1
1874,513,2026-05-14 17:12:05,train,0.18,0.20475319926873858,True,2590.63,0.0937,181.2,0,9,0,3.31,0,north,safari,1133,6,1
83,1133,2026-05-14 17:14:25,train,0.18,0.09176029962546817,True,249.26,0.3788,318.8,0,43,0,4.79,0,central,safari,1443,1,0
6027,712,2026-05-14 17:25:38,train,0.6666666666666666,0.2062043795620438,True,5656.05,0.1412,277.7,3,245,5,3.38,0,west,edge,411,7,0
1932,256,2026-05-14 18:22:36,train,0.0,0.11819887429643527,False,792.45,0.1772,96.1,0,526,4,4.28,2,south,chrome,180,6,0
5106,605,2026-05-14 19:46:26,train,0.0,0.19245283018867926,True,1261.69,0.0858,263.5,0,20,1,3.31,1,central,in_app_webview,375,5,0
